Volatility 3 Framework 2.28.0

PID	Process	Block	Variable	Value
2728	winlogon.exe	0x3518f0	PROCESSOR_ARCHITECTURE	AMD64
2728	winlogon.exe	0x3518f0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
2728	winlogon.exe	0x3518f0	PROCESSOR_LEVEL	6
2728	winlogon.exe	0x3518f0	PROCESSOR_REVISION	8e09
2728	winlogon.exe	0x3518f0	ProgramData	C:\ProgramData
2728	winlogon.exe	0x3518f0	ProgramFiles	C:\Program Files
2728	winlogon.exe	0x3518f0	ProgramFiles(x86)	C:\Program Files (x86)
2728	winlogon.exe	0x3518f0	ProgramW6432	C:\Program Files
2728	winlogon.exe	0x3518f0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
2728	winlogon.exe	0x3518f0	PUBLIC	C:\Users\Public
2728	winlogon.exe	0x3518f0	SystemDrive	C:
2728	winlogon.exe	0x3518f0	SystemRoot	C:\Windows
2728	winlogon.exe	0x3518f0	TEMP	C:\Windows\TEMP
2728	winlogon.exe	0x3518f0	TMP	C:\Windows\TEMP
2728	winlogon.exe	0x3518f0	USERNAME	SYSTEM
2728	winlogon.exe	0x3518f0	USERPROFILE	C:\Windows\system32\config\systemprofile
2728	winlogon.exe	0x3518f0	windir	C:\Windows
2728	winlogon.exe	0x3518f0	windows_tracing_flags	3
2728	winlogon.exe	0x3518f0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
2976	taskhost.exe	0x221da0	ALLUSERSPROFILE	C:\ProgramData
2976	taskhost.exe	0x221da0	APPDATA	C:\Users\SlimShady\AppData\Roaming
2976	taskhost.exe	0x221da0	CommonProgramFiles	C:\Program Files\Common Files
2976	taskhost.exe	0x221da0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2976	taskhost.exe	0x221da0	CommonProgramW6432	C:\Program Files\Common Files
2976	taskhost.exe	0x221da0	COMPUTERNAME	2PAC
2976	taskhost.exe	0x221da0	ComSpec	C:\Windows\system32\cmd.exe
2976	taskhost.exe	0x221da0	FP_NO_HOST_CHECK	NO
2976	taskhost.exe	0x221da0	HOMEDRIVE	C:
2976	taskhost.exe	0x221da0	HOMEPATH	\Users\SlimShady
2976	taskhost.exe	0x221da0	LOCALAPPDATA	C:\Users\SlimShady\AppData\Local
2976	taskhost.exe	0x221da0	LOGONSERVER	\\2PAC
2976	taskhost.exe	0x221da0	NUMBER_OF_PROCESSORS	1
2976	taskhost.exe	0x221da0	OS	Windows_NT
2976	taskhost.exe	0x221da0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
2976	taskhost.exe	0x221da0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2976	taskhost.exe	0x221da0	PROCESSOR_ARCHITECTURE	AMD64
2976	taskhost.exe	0x221da0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
2976	taskhost.exe	0x221da0	PROCESSOR_LEVEL	6
2976	taskhost.exe	0x221da0	PROCESSOR_REVISION	8e09
2976	taskhost.exe	0x221da0	ProgramData	C:\ProgramData
2976	taskhost.exe	0x221da0	ProgramFiles	C:\Program Files
2976	taskhost.exe	0x221da0	ProgramFiles(x86)	C:\Program Files (x86)
2976	taskhost.exe	0x221da0	ProgramW6432	C:\Program Files
2976	taskhost.exe	0x221da0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
2976	taskhost.exe	0x221da0	PUBLIC	C:\Users\Public
2976	taskhost.exe	0x221da0	SystemDrive	C:
2976	taskhost.exe	0x221da0	SystemRoot	C:\Windows
2976	taskhost.exe	0x221da0	TEMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2976	taskhost.exe	0x221da0	TMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2976	taskhost.exe	0x221da0	USERDOMAIN	2pac
2976	taskhost.exe	0x221da0	USERNAME	SlimShady
2976	taskhost.exe	0x221da0	USERPROFILE	C:\Users\SlimShady
2976	taskhost.exe	0x221da0	windir	C:\Windows
2976	taskhost.exe	0x221da0	windows_tracing_flags	3
2976	taskhost.exe	0x221da0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
3000	dwm.exe	0x2b1da0	ALLUSERSPROFILE	C:\ProgramData
3000	dwm.exe	0x2b1da0	APPDATA	C:\Users\SlimShady\AppData\Roaming
3000	dwm.exe	0x2b1da0	CommonProgramFiles	C:\Program Files\Common Files
3000	dwm.exe	0x2b1da0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3000	dwm.exe	0x2b1da0	CommonProgramW6432	C:\Program Files\Common Files
3000	dwm.exe	0x2b1da0	COMPUTERNAME	2PAC
3000	dwm.exe	0x2b1da0	ComSpec	C:\Windows\system32\cmd.exe
3000	dwm.exe	0x2b1da0	FP_NO_HOST_CHECK	NO
3000	dwm.exe	0x2b1da0	HOMEDRIVE	C:
3000	dwm.exe	0x2b1da0	HOMEPATH	\Users\SlimShady
3000	dwm.exe	0x2b1da0	LOCALAPPDATA	C:\Users\SlimShady\AppData\Local
3000	dwm.exe	0x2b1da0	LOGONSERVER	\\2PAC
3000	dwm.exe	0x2b1da0	NUMBER_OF_PROCESSORS	1
3000	dwm.exe	0x2b1da0	OS	Windows_NT
3000	dwm.exe	0x2b1da0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
3000	dwm.exe	0x2b1da0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3000	dwm.exe	0x2b1da0	PROCESSOR_ARCHITECTURE	AMD64
3000	dwm.exe	0x2b1da0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
3000	dwm.exe	0x2b1da0	PROCESSOR_LEVEL	6
3000	dwm.exe	0x2b1da0	PROCESSOR_REVISION	8e09
3000	dwm.exe	0x2b1da0	ProgramData	C:\ProgramData
3000	dwm.exe	0x2b1da0	ProgramFiles	C:\Program Files
3000	dwm.exe	0x2b1da0	ProgramFiles(x86)	C:\Program Files (x86)
3000	dwm.exe	0x2b1da0	ProgramW6432	C:\Program Files
3000	dwm.exe	0x2b1da0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
3000	dwm.exe	0x2b1da0	PUBLIC	C:\Users\Public
3000	dwm.exe	0x2b1da0	SystemDrive	C:
3000	dwm.exe	0x2b1da0	SystemRoot	C:\Windows
3000	dwm.exe	0x2b1da0	TEMP	C:\Users\SLIMSH~1\AppData\Local\Temp
3000	dwm.exe	0x2b1da0	TMP	C:\Users\SLIMSH~1\AppData\Local\Temp
3000	dwm.exe	0x2b1da0	USERDOMAIN	2pac
3000	dwm.exe	0x2b1da0	USERNAME	SlimShady
3000	dwm.exe	0x2b1da0	USERPROFILE	C:\Users\SlimShady
3000	dwm.exe	0x2b1da0	windir	C:\Windows
3000	dwm.exe	0x2b1da0	windows_tracing_flags	3
3000	dwm.exe	0x2b1da0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
3012	explorer.exe	0x251dd0	ALLUSERSPROFILE	C:\ProgramData
3012	explorer.exe	0x251dd0	APPDATA	C:\Users\SlimShady\AppData\Roaming
3012	explorer.exe	0x251dd0	CommonProgramFiles	C:\Program Files\Common Files
3012	explorer.exe	0x251dd0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3012	explorer.exe	0x251dd0	CommonProgramW6432	C:\Program Files\Common Files
3012	explorer.exe	0x251dd0	COMPUTERNAME	2PAC
3012	explorer.exe	0x251dd0	ComSpec	C:\Windows\system32\cmd.exe
3012	explorer.exe	0x251dd0	FP_NO_HOST_CHECK	NO
3012	explorer.exe	0x251dd0	HOMEDRIVE	C:
3012	explorer.exe	0x251dd0	HOMEPATH	\Users\SlimShady
3012	explorer.exe	0x251dd0	LOCALAPPDATA	C:\Users\SlimShady\AppData\Local
3012	explorer.exe	0x251dd0	LOGONSERVER	\\2PAC
3012	explorer.exe	0x251dd0	NUMBER_OF_PROCESSORS	1
3012	explorer.exe	0x251dd0	OS	Windows_NT
3012	explorer.exe	0x251dd0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
3012	explorer.exe	0x251dd0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3012	explorer.exe	0x251dd0	PROCESSOR_ARCHITECTURE	AMD64
3012	explorer.exe	0x251dd0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
3012	explorer.exe	0x251dd0	PROCESSOR_LEVEL	6
3012	explorer.exe	0x251dd0	PROCESSOR_REVISION	8e09
3012	explorer.exe	0x251dd0	ProgramData	C:\ProgramData
3012	explorer.exe	0x251dd0	ProgramFiles	C:\Program Files
3012	explorer.exe	0x251dd0	ProgramFiles(x86)	C:\Program Files (x86)
3012	explorer.exe	0x251dd0	ProgramW6432	C:\Program Files
3012	explorer.exe	0x251dd0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
3012	explorer.exe	0x251dd0	PUBLIC	C:\Users\Public
3012	explorer.exe	0x251dd0	SESSIONNAME	Console
3012	explorer.exe	0x251dd0	SystemDrive	C:
3012	explorer.exe	0x251dd0	SystemRoot	C:\Windows
3012	explorer.exe	0x251dd0	TEMP	C:\Users\SLIMSH~1\AppData\Local\Temp
3012	explorer.exe	0x251dd0	TMP	C:\Users\SLIMSH~1\AppData\Local\Temp
3012	explorer.exe	0x251dd0	USERDOMAIN	2pac
3012	explorer.exe	0x251dd0	USERNAME	SlimShady
3012	explorer.exe	0x251dd0	USERPROFILE	C:\Users\SlimShady
3012	explorer.exe	0x251dd0	windir	C:\Windows
3012	explorer.exe	0x251dd0	windows_tracing_flags	3
3012	explorer.exe	0x251dd0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
2384	VBoxTray.exe	0x1d1dd0	ALLUSERSPROFILE	C:\ProgramData
2384	VBoxTray.exe	0x1d1dd0	APPDATA	C:\Users\SlimShady\AppData\Roaming
2384	VBoxTray.exe	0x1d1dd0	CommonProgramFiles	C:\Program Files\Common Files
2384	VBoxTray.exe	0x1d1dd0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2384	VBoxTray.exe	0x1d1dd0	CommonProgramW6432	C:\Program Files\Common Files
2384	VBoxTray.exe	0x1d1dd0	COMPUTERNAME	2PAC
2384	VBoxTray.exe	0x1d1dd0	ComSpec	C:\Windows\system32\cmd.exe
2384	VBoxTray.exe	0x1d1dd0	FP_NO_HOST_CHECK	NO
2384	VBoxTray.exe	0x1d1dd0	HOMEDRIVE	C:
2384	VBoxTray.exe	0x1d1dd0	HOMEPATH	\Users\SlimShady
2384	VBoxTray.exe	0x1d1dd0	LOCALAPPDATA	C:\Users\SlimShady\AppData\Local
2384	VBoxTray.exe	0x1d1dd0	LOGONSERVER	\\2PAC
2384	VBoxTray.exe	0x1d1dd0	NUMBER_OF_PROCESSORS	1
2384	VBoxTray.exe	0x1d1dd0	OS	Windows_NT
2384	VBoxTray.exe	0x1d1dd0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
2384	VBoxTray.exe	0x1d1dd0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2384	VBoxTray.exe	0x1d1dd0	PROCESSOR_ARCHITECTURE	AMD64
2384	VBoxTray.exe	0x1d1dd0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
2384	VBoxTray.exe	0x1d1dd0	PROCESSOR_LEVEL	6
2384	VBoxTray.exe	0x1d1dd0	PROCESSOR_REVISION	8e09
2384	VBoxTray.exe	0x1d1dd0	ProgramData	C:\ProgramData
2384	VBoxTray.exe	0x1d1dd0	ProgramFiles	C:\Program Files
2384	VBoxTray.exe	0x1d1dd0	ProgramFiles(x86)	C:\Program Files (x86)
2384	VBoxTray.exe	0x1d1dd0	ProgramW6432	C:\Program Files
2384	VBoxTray.exe	0x1d1dd0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
2384	VBoxTray.exe	0x1d1dd0	PUBLIC	C:\Users\Public
2384	VBoxTray.exe	0x1d1dd0	SESSIONNAME	Console
2384	VBoxTray.exe	0x1d1dd0	SystemDrive	C:
2384	VBoxTray.exe	0x1d1dd0	SystemRoot	C:\Windows
2384	VBoxTray.exe	0x1d1dd0	TEMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2384	VBoxTray.exe	0x1d1dd0	TMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2384	VBoxTray.exe	0x1d1dd0	USERDOMAIN	2pac
2384	VBoxTray.exe	0x1d1dd0	USERNAME	SlimShady
2384	VBoxTray.exe	0x1d1dd0	USERPROFILE	C:\Users\SlimShady
2384	VBoxTray.exe	0x1d1dd0	windir	C:\Windows
2384	VBoxTray.exe	0x1d1dd0	windows_tracing_flags	3
2384	VBoxTray.exe	0x1d1dd0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
2432	StikyNot.exe	0x2e1dd0	ALLUSERSPROFILE	C:\ProgramData
2432	StikyNot.exe	0x2e1dd0	APPDATA	C:\Users\SlimShady\AppData\Roaming
2432	StikyNot.exe	0x2e1dd0	CommonProgramFiles	C:\Program Files\Common Files
2432	StikyNot.exe	0x2e1dd0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2432	StikyNot.exe	0x2e1dd0	CommonProgramW6432	C:\Program Files\Common Files
2432	StikyNot.exe	0x2e1dd0	COMPUTERNAME	2PAC
2432	StikyNot.exe	0x2e1dd0	ComSpec	C:\Windows\system32\cmd.exe
2432	StikyNot.exe	0x2e1dd0	FP_NO_HOST_CHECK	NO
2432	StikyNot.exe	0x2e1dd0	HOMEDRIVE	C:
2432	StikyNot.exe	0x2e1dd0	HOMEPATH	\Users\SlimShady
2432	StikyNot.exe	0x2e1dd0	LOCALAPPDATA	C:\Users\SlimShady\AppData\Local
2432	StikyNot.exe	0x2e1dd0	LOGONSERVER	\\2PAC
2432	StikyNot.exe	0x2e1dd0	NUMBER_OF_PROCESSORS	1
2432	StikyNot.exe	0x2e1dd0	OS	Windows_NT
2432	StikyNot.exe	0x2e1dd0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
2432	StikyNot.exe	0x2e1dd0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2432	StikyNot.exe	0x2e1dd0	PROCESSOR_ARCHITECTURE	AMD64
2432	StikyNot.exe	0x2e1dd0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 142 Stepping 9, GenuineIntel
2432	StikyNot.exe	0x2e1dd0	PROCESSOR_LEVEL	6
2432	StikyNot.exe	0x2e1dd0	PROCESSOR_REVISION	8e09
2432	StikyNot.exe	0x2e1dd0	ProgramData	C:\ProgramData
2432	StikyNot.exe	0x2e1dd0	ProgramFiles	C:\Program Files
2432	StikyNot.exe	0x2e1dd0	ProgramFiles(x86)	C:\Program Files (x86)
2432	StikyNot.exe	0x2e1dd0	ProgramW6432	C:\Program Files
2432	StikyNot.exe	0x2e1dd0	PSModulePath	C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
2432	StikyNot.exe	0x2e1dd0	PUBLIC	C:\Users\Public
2432	StikyNot.exe	0x2e1dd0	SESSIONNAME	Console
2432	StikyNot.exe	0x2e1dd0	SystemDrive	C:
2432	StikyNot.exe	0x2e1dd0	SystemRoot	C:\Windows
2432	StikyNot.exe	0x2e1dd0	TEMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2432	StikyNot.exe	0x2e1dd0	TMP	C:\Users\SLIMSH~1\AppData\Local\Temp
2432	StikyNot.exe	0x2e1dd0	USERDOMAIN	2pac
2432	StikyNot.exe	0x2e1dd0	USERNAME	SlimShady
2432	StikyNot.exe	0x2e1dd0	USERPROFILE	C:\Users\SlimShady
2432	StikyNot.exe	0x2e1dd0	windir	C:\Windows
2432	StikyNot.exe	0x2e1dd0	windows_tracing_flags	3
2432	StikyNot.exe	0x2e1dd0	windows_tracing_logfile	C:\BVTBin\Tests\installpackage\csilogfile.log
